dateTime,country,city,region,screenRed,surveyType,purposeProductInfo,purposeBuyFromSite,purposeComparePricing,purposeInfoAndResources,purposeInfoOnOrder,purposeOther,taskFindWhatLookingFor,concernShippingCost,concernDeliverySpeed,concernWarranties,concernEaseToReturnProduct,concernProductSafety,concernRightForMyChild,concernProductQuality,concernProductEffectiveness,concernOther,concernNone,intentWasPlanningToBuy,profile,whenSiteUsed,purchasedBefore,purchasedWhen,productKnewWhatWanted,productSiteHasWhatWanted,purchaseExpectInNextMonth,siteFirstHeardAbout,age,gender,behavNumVisits,behavReferral,behavPageviews,behavHomePage,behavDetailProdA,behavDetailProdB,behavDetailProdC,behavAnySolution,behavAnySale,behavCart,behavConversion
8/12/2014 23:14,United States,,,1440x900,At Arrival and Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,"Just now, from the website or survey",Less than 18,Female,1,Unbranded Search,10+,0,1,0,0,0,0,1,1
8/13/2014 0:07,United States,Beaverton,OR,1680x1050,At Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past year,No,,No,Not sure,3,In the past year,35-44,Female,1,Unbranded Search,10+,1,0,1,1,0,0,0,0
8/13/2014 0:48,United States,New Port Richey,FL,1600x900,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past month,No,,Somewhat,,3,,,,1,Social,10+,1,1,1,0,0,0,0,0
8/13/2014 2:26,United States,Stafford,VA,1280x800,At Exit,,,,,,Other,Some of it,,,,,,,,,,,,Parent,In the past month,"Yes, once",In the past month,,,2,,,,1,Unbranded Search,10+,0,1,1,0,0,0,1,0
8/13/2014 7:39,United States,Reston,VA,768x1024,At Exit,Products,,Compare pricing,Resources,,,Most or all of it,Shipping costs,,,Ease of returning (if I am not satisfied with product),,,Product durability/quality,,,,,Parent,In the past year,"Yes, more than once",More than a year ago,No,"Yes, several of them",3,More than 1 year ago,35-44,Female,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 7:52,United States,Newark,DE,1920x1080,At Exit,Products,,,,,,Most or all of it,Shipping costs,,,,,,Product durability/quality,Product effectiveness/will it work,,,,Teacher,,,,Somewhat,"Yes, several of them",3,More than 1 year ago,45-54,Female,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 8:06,United States,Independence,MO,1280x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
8/13/2014 8:09,United States,Philadelphia,PA,768x1024,At Exit,Products,,,,,,Some of it,Shipping costs,,,,,,,Product effectiveness/will it work,,,,Health Professional,In the past month,"Yes, more than once",In the past year,No,"Yes, several of them",3,More than 1 year ago,55-64,Female,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 8:38,United States,Fogelsville,PA,1366x768,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Teacher,In the past month,"Yes, more than once",In the past year,Somewhat,,3,More than 1 year ago,25-34,Female,1,Referred,1,0,0,0,0,0,0,0,0
8/13/2014 8:57,United States,Phoenix,AZ,1440x900,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Other,Never. This is my first visit,,,Somewhat,"Yes, several of them",4,,,,2,Referred,1,0,0,0,0,0,0,0,0
8/13/2014 8:59,United States,Overland Park,KS,1680x1050,At Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",5,More than 1 year ago,45-54,Female,4,Direct,7 to 9,0,0,0,0,0,1,0,0
8/13/2014 8:59,United States,Massillon,OH,1024x580,At Exit,Products,Buy from this site,Compare pricing,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, more than once",In the past year,Somewhat,Not sure,2,More than 1 year ago,45-54,Female,1,Direct,2 to 3,0,0,0,0,0,0,0,0
8/13/2014 9:01,United States,Albany,GA,1440x900,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Somewhat,"Yes, several of them",4,,55-64,Female,1,Unbranded Search,10+,1,0,0,0,1,0,0,0
8/13/2014 9:05,United States,Cincinnati,OH,1280x1024,At Arrival and Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,,,Whether this is right for my child,,Product effectiveness/will it work,,,Yes,Parent,In the past week,"Yes, more than once",In the past month,Yes,,5,More than 1 year ago,Less than 18,Male,2,Direct,4 to 6,0,0,1,0,0,0,0,0
8/13/2014 9:11,United States,Des Plaines,IL,1280x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past month,No,,No,Not sure,3,,,,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 9:24,United States,Beaufort,SC,1280x1024,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Health Professional,In the past year,"Yes, more than once",In the past year,Somewhat,,4,,,,5,Unbranded Search,7 to 9,1,0,1,1,0,0,0,0
8/13/2014 9:50,United States,Minneapolis,MN,768x1024,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,In the past month,"Yes, once",In the past year,,,4,,,,2,Direct,10+,0,0,0,0,0,1,0,0
8/13/2014 10:00,United States,Woodland Hills,CA,2560x1440,At Arrival and Exit,Products,,,,,,Some of it,,,,,,,,,,,,Health Professional,In the past year,"Yes, more than once",More than a year ago,No,,3,More than 1 year ago,25-34,Female,1,Direct,7 to 9,0,0,0,0,1,0,0,0
8/13/2014 10:01,United States,Greensboro,NC,1920x1080,At Exit,,,,,,Other,None of it,,,,,,,,,,,,Other,Never. This is my first visit,,,,,2,In the past hour,25-34,Female,1,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
8/13/2014 10:17,United States,Lincoln,NE,768x1024,At Arrival and Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past month,No,,,,,In the past year,45-54,Female,1,Direct,10+,0,0,0,0,0,1,0,0
8/13/2014 10:46,United States,East Aurora,NY,1680x1050,At Exit,,Buy from this site,Compare pricing,,,,Most or all of it,Shipping costs,Fast delivery,,Ease of returning (if I am not satisfied with product),,,,,,,Partially (I was considering it),Parent,,,,Somewhat,"Yes, several of them",5,,25-34,Female,1,Branded Search,4 to 6,1,1,0,0,0,0,0,0
8/13/2014 10:59,United States,Camp Hill,PA,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past year,No,,Somewhat,,3,,,,1,Direct,10+,1,1,0,0,1,0,0,0
8/13/2014 11:00,United States,Westchester,IL,768x1024,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,More than a year ago,"Yes, once",More than a year ago,,,3,,,,3,Direct,10+,0,0,1,0,0,1,1,0
8/13/2014 11:21,United States,Grafton,OH,1366x768,At Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,In the past week,"Yes, more than once",In the past year,,,3,More than 1 year ago,35-44,Female,1,Referred,4 to 6,0,0,0,0,0,1,0,0
8/13/2014 11:25,United States,Huntingdon Valley,PA,1920x1080,At Arrival and Exit,,,,Resources,,Other,Most or all of it,,,,,,,,,,,,Health Professional,In the past year,No,,,,3,More than 1 year ago,45-54,Female,1,Direct,2 to 3,0,0,0,0,0,1,0,0
8/13/2014 12:15,United States,Kingston,PA,854x534,At Arrival and Exit,,,,,,Other,None of it,,,,,,,,,,,,Parent,In the past month,No,,,,4,More than 1 year ago,25-34,Female,1,Direct,10+,1,0,0,0,0,0,0,0
8/13/2014 12:42,United States,Hillsboro,OR,1680x1050,At Arrival and Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Relative,Never. This is my first visit,,,Somewhat,,3,In the past hour,,,1,Referred,4 to 6,0,1,0,0,0,0,0,0
8/13/2014 12:52,United States,Oklahoma City,OK,1366x768,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,No,,3,,,,1,Direct,10+,1,0,0,1,0,1,0,0
8/13/2014 13:13,United States,Palm Harbor,FL,1280x800,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past year,No,,Somewhat,,3,,,,2,Unbranded Search,10+,1,0,1,1,0,0,0,0
8/13/2014 13:15,United States,Olympia,WA,1440x900,At Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Parent,In the past month,"Yes, once",In the past year,Somewhat,"Yes, several of them",3,In the past year,35-44,Female,2,Direct,10+,1,0,1,0,0,0,0,0
8/13/2014 13:21,United States,Bastrop,TX,1684x947,At Arrival and Exit,,,,Resources,,,Some of it,,,,,,,,,,None / no uncertainties,,Teacher,Never. This is my first visit,,,,,3,"Just now, from the website or survey",55-64,Male,1,Unbranded Search,7 to 9,1,1,1,1,0,0,0,0
8/13/2014 13:48,United States,Tucson,AZ,1600x900,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,,,,,,,,,,1,Unbranded Search,10+,0,0,0,0,1,0,0,0
8/13/2014 13:59,United States,Pasco,WA,1920x1080,At Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Teacher,In the past month,"Yes, once",In the past year,Somewhat,"Yes, several of them",4,In the past year,45-54,Female,1,Direct,10+,0,0,0,0,0,1,0,0
8/13/2014 14:01,United States,Bakersfield,CA,1920x1080,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Health Professional,In the past month,"Yes, more than once",In the past year,,,,,,,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 14:01,United States,Peoria,IL,1280x1024,At Arrival and Exit,Products,,,,,,Some of it,,,,,,,,,,None / no uncertainties,,Teacher,Never. This is my first visit,,,No,,2,"Just now, from the website or survey",35-44,Female,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
8/13/2014 14:03,United States,Grand Rapids,MI,1280x1024,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Health Professional,Never. This is my first visit,,,No,"Yes, several of them",3,In the past hour,25-34,Female,1,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
8/13/2014 14:07,United States,Boston,MA,1164x931,At Exit,Products,,,,,,Some of it,,,,,,,,Product effectiveness/will it work,,,,Teacher,Never. This is my first visit,,,Somewhat,"Yes, one of them",4,"Just now, from the website or survey",55-64,Female,1,Branded Search,10+,1,1,1,1,1,0,0,0
8/13/2014 14:09,United States,Brooklyn,NY,1366x768,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,10+,0,0,0,0,1,0,0,0
8/13/2014 14:12,United States,Palo Alto,CA,1920x1080,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Teacher,In the past year,"Yes, once",More than a year ago,,,,,,,1,Direct,10+,0,1,1,0,0,1,0,0
8/13/2014 14:18,United States,West Jordan,UT,1280x800,At Exit,Products,,,Resources,,,Some of it,Shipping costs,,,Ease of returning (if I am not satisfied with product),,Whether this is right for my child,,,,,,Parent,In the past month,No,,Somewhat,"Yes, one of them",3,More than 1 year ago,35-44,Female,1,Direct,2 to 3,0,0,1,0,0,0,0,0
8/13/2014 14:29,United States,West Grove,PA,2560x1440,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,No,,2,,,,1,Direct,4 to 6,0,0,0,0,0,1,0,0
8/13/2014 14:33,United States,,,1366x768,At Arrival Only,Products,,Compare pricing,Resources,,,,,,,,,,,,,,,Other,In the past month,"Yes, more than once",In the past year,Somewhat,,2,,,,1,Referred,4 to 6,0,0,0,0,0,1,0,0
8/13/2014 14:55,United States,Westborough,MA,1920x1080,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,4 to 6,1,0,0,0,0,0,0,0
8/13/2014 15:05,United States,Greenbank,WA,1366x768,At Arrival and Exit,Products,Buy from this site,Compare pricing,Resources,,,Some of it,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,,4,More than 1 year ago,45-54,Female,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 15:08,Costa Rica,San José,8,1366x768,At Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Health Professional,Never. This is my first visit,,,Somewhat,Not sure,3,,,,1,Unbranded Search,4 to 6,0,0,0,0,0,0,0,0
8/13/2014 15:16,Canada,Edmonton,AB,1680x1050,At Arrival and Exit,Products,,,,,,Some of it,,Fast delivery,Warranties/product guarantees,Ease of returning (if I am not satisfied with product),,Whether this is right for my child,Product durability/quality,,,,,Parent,In the past year,No,,No,,4,In the past year,45-54,Female,2,Branded Search,10+,1,0,0,0,0,0,0,0
8/13/2014 15:22,United States,Fredericksburg,VA,1680x1050,At Exit,,,,Resources,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,7 to 9,1,0,1,1,0,0,0,0
8/13/2014 15:33,Brazil,Rio De Janeiro,21,1024x600,At Arrival and Exit,Products,,,,,,Most or all of it,Shipping costs,,,,,,,,,,,Parent,In the past month,No,,Somewhat,,4,In the past year,35-44,Female,1,Unbranded Search,10+,1,1,0,0,0,0,0,0
8/13/2014 15:36,United States,Washington,DC,1280x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,,,,,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 15:59,United States,Wynne,AR,1440x900,At Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Teacher,In the past year,"Yes, more than once",More than a year ago,Somewhat,"Yes, one of them",5,In the past year,25-34,Female,1,Direct,7 to 9,1,0,0,0,0,0,0,0
8/13/2014 16:50,United States,Indianapolis,IN,768x1024,At Exit,,Buy from this site,,,,,Some of it,,Fast delivery,,Ease of returning (if I am not satisfied with product),,,Product durability/quality,,,,Yes,Teacher,Never. This is my first visit,,,Yes,"Yes, one of them",3,In the past week,18-24,Female,1,Branded Search,4 to 6,1,0,0,0,0,0,1,1
8/13/2014 17:16,United States,West Palm Beach,FL,768x1024,At Arrival Only,Products,,Compare pricing,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,2,Self Referred,10+,0,0,1,0,0,0,1,0
8/13/2014 17:19,United States,Augusta,GA,1360x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past year,"Yes, more than once",In the past year,Somewhat,,3,,,,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 17:41,Mexico,Tlaquepaque,14,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past month,"Yes, more than once",More than a year ago,Somewhat,,3,,,,3,Direct,2 to 3,0,0,0,0,0,0,0,0
8/13/2014 18:15,United States,Covington,LA,768x1024,At Exit,Products,,,,,,Some of it,Shipping costs,,,,,,,,,,,Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,No,3,More than 1 year ago,55-64,Female,1,Direct,1,0,0,0,0,0,0,0,0
8/13/2014 18:32,United States,Angola,IN,1366x768,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,In the past month,"Yes, once",In the past year,Yes,,4,,,,5,Social,10+,0,1,0,0,0,0,1,0
8/13/2014 19:06,United States,Ashburn,VA,1366x768,At Arrival Only,,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Yes,Parent,In the past week,"Yes, once",In the past year,Yes,,5,,,,1,Direct,7 to 9,0,0,0,0,0,1,0,0
8/13/2014 19:07,United States,Toney,AL,768x1024,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,No,,3,,,,2,Unbranded Search,10+,0,0,1,0,1,0,0,0
8/13/2014 19:25,United States,Woodinville,WA,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,2,Self Referred,4 to 6,0,0,0,0,0,0,0,0
8/13/2014 20:16,United States,Glen Burnie,MD,768x1024,At Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",3,More than 1 year ago,35-44,Female,2,Direct,2 to 3,0,1,0,0,0,0,0,0
8/13/2014 20:50,United States,Raleigh,NC,768x1024,At Exit,,Buy from this site,,,,,None of it,,,,,,,,,,,No,Other,Never. This is my first visit,,,Somewhat,No,3,,,,1,Referred,4 to 6,0,1,0,0,0,0,0,0
8/13/2014 20:58,United States,Madison,AL,1280x800,At Arrival and Exit,,Buy from this site,,,,,None of it,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,No,,3,In the past hour,35-44,Female,1,Referred,10+,1,0,0,0,0,0,0,0
8/13/2014 21:00,United States,Wichita,KS,768x1024,At Exit,,,,Resources,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,2,,,,1,Social,2 to 3,0,0,0,0,0,0,0,0
8/13/2014 21:01,United States,Summerfield,NC,768x1024,At Arrival and Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Other,Never. This is my first visit,,,Somewhat,,3,In the past hour,35-44,Female,1,Direct,4 to 6,1,1,0,0,0,0,0,0
8/13/2014 21:15,United States,North Fort Myers,FL,1280x800,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,No,,3,,,,13,Direct,10+,1,1,0,0,0,0,1,0
8/13/2014 21:24,Puerto Rico,San Juan,0,1600x900,At Arrival and Exit,Products,,,Resources,,,Most or all of it,Shipping costs,Fast delivery,,,,,,,,,,Health Professional,In the past month,"Yes, once",In the past year,Somewhat,,4,More than 1 year ago,45-54,Female,1,Email,10+,0,0,1,1,0,0,0,0
8/13/2014 21:30,Canada,Kuujjuaq,QC,1024x640,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,No,,4,,,,9,Direct,10+,1,1,0,0,0,0,1,0
8/13/2014 22:43,United States,Matthews,NC,1600x900,At Arrival and Exit,,,,,,Other,Most or all of it,,,,,,Whether this is right for my child,,,,,,Friend/family friend,Never. This is my first visit,,,,,4,"Just now, from the website or survey",35-44,Female,1,Social,1,0,0,0,0,0,0,0,0
8/13/2014 22:57,United States,Missoula,MT,768x1024,At Exit,,Buy from this site,,Resources,,,Some of it,,,,,,,,,,,Partially (I was considering it),Teacher,In the past month,No,,,,,,,,1,Unbranded Search,1,1,0,0,0,0,0,0,0
8/14/2014 1:56,United States,San Leandro,CA,1280x800,At Arrival Only,,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past week,No,,Yes,,5,,,,1,Direct,10+,1,1,0,0,0,0,0,0
8/14/2014 4:55,United States,Easton,MD,768x1024,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Parent,In the past month,"Yes, once",In the past year,Yes,Not sure,4,,45-54,Female,1,Direct,4 to 6,0,0,0,0,0,1,0,0
8/14/2014 6:21,United States,Wellsville,NY,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,In the past week,"Yes, more than once",In the past month,,,,,,,1,Direct,10+,1,0,0,0,0,0,1,0
8/14/2014 7:35,Australia,Pascoe Vale,7,768x1024,At Exit,Products,Buy from this site,Compare pricing,,,,Some of it,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,Yes,"Yes, several of them",3,,,,2,Unbranded Search,7 to 9,1,1,0,1,0,0,0,0
8/14/2014 7:55,United States,Lake Charles,LA,1366x768,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Parent,,,,,,,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
8/14/2014 8:34,United States,Hyattsville,MD,1536x864,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,,,2,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
8/14/2014 8:53,Australia,Raymond Terrace,2,1280x800,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,"Yes, several of them",4,"Just now, from the website or survey",35-44,Female,1,Unbranded Search,10+,0,0,0,0,1,0,0,0
8/14/2014 10:27,Haiti,Port-au-prince,11,1366x768,At Arrival and Exit,Products,,Compare pricing,Resources,,,Most or all of it,Shipping costs,,Warranties/product guarantees,,,Whether this is right for my child,Product durability/quality,,,,,Parent,Never. This is my first visit,,,Somewhat,,4,In the past week,35-44,Female,6,Unbranded Search,1,0,0,0,0,0,0,0,0
8/14/2014 12:18,United Kingdom,Andover,F2,1366x768,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, once",In the past year,,,,,,,2,Direct,4 to 6,0,0,0,0,0,1,0,0
8/14/2014 12:30,United States,Oak Harbor,WA,1536x864,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Relative,Never. This is my first visit,,,Somewhat,,3,,,,1,Referred,2 to 3,0,1,0,0,0,0,0,0
8/14/2014 12:41,United States,Chicago,IL,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,No,,3,,,,1,Branded Search,10+,0,1,0,0,0,0,0,0
8/14/2014 13:12,United States,San Leandro,CA,1366x768,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past month,No,,Yes,,5,In the past year,45-54,Female,2,Direct,10+,0,1,0,0,0,0,1,0
8/14/2014 13:14,United States,Albuquerque,NM,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,4 to 6,0,0,0,0,0,0,0,0
8/14/2014 13:29,United States,Winston Salem,NC,768x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,No,,Somewhat,"Yes, one of them",3,More than 1 year ago,35-44,Female,1,Social,2 to 3,0,0,0,0,0,0,0,0
8/14/2014 13:49,United States,Ferndale,WA,1440x900,At Exit,Products,,,,,,Some of it,Shipping costs,,,Ease of returning (if I am not satisfied with product),,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,,Parent,In the past year,"Yes, more than once",In the past year,Somewhat,No,3,More than 1 year ago,45-54,Female,2,Direct,10+,1,1,1,1,1,1,0,0
